grp_id,name,price
4472,Febreze Air Effects Meadows & Rain Air Refresher,25
4473,Certified Angus Beef Steak Sirloin Top Boneless Fresh,34.54
4474,Ann's House Of Nuts Slivered Almonds,37
4475,Bell-view Dill Strips Candied Sweet,1.99
4476,Sudafed Pe Pressure & Pain For Adults Maximum Strength 24 Caplets,2.75
4477,Malher Crema De Mariscos,3.99
4478,Tazo Zen Green Tea Blend Keurig K-cup - 10 Ct,4.99
4479,Careone Antibacterial Foaming Hand Soap Original,5.99
4480,Ardell Edgy Lightweight Lashes Black 403,6.99
4481,Tony Chachere's Original Creole Seasoning,7.99
4482,Chapstick Fresh Effects Invigorating Green Tea Mint Lip Balm,9.99
4483,Farmland Sliced Salt Pork Belly,8.99
4484,Nabisco Triscuit Minis Crackers Original,12.99
4485,Tostitos Tortilla Chips Stone-ground White Corn Hint Of Pepper Jack,13.01
4486,Gumout Fuel System Cleaner,15.66
4487,Lamb Chops Loin,25
4488,Lamb Chops Loin,34.54
4489,Cake Mate Pearlescent Party Candles - 12 Ct,37
4490,Stash Green Tea Bags Goji Berry With Matcha - 18 Ct,1.99
4491,Sally Hansen Triple Shine Nail Color 310 Twinkled Pink,2.75
4492,Similac Infant Formula Expert Care Neosure,3.99
4493,Deep Bhagwati's Bajri Rotla Millet Flour Bread - 5 Ct,4.99
4494,Earth Balance Original Natural Buttery Spread,5.99
4495,Careone Multi-symptom Nitetime Cold/flu Relief Cherry,6.99
4496,Ahold Shore Blend 100% Arabica Coffee Single Serving Cups - 12 Ct,7.99
4497,Larabar Uber Fruit & Nut Bar Sticky Bun - 15 Ct,9.99
4498,Coast Bar Soap Classic Pacific Force Scent - 3 Ct,8.99
4499,B&m Brown Bread Original,12.99
4500,The Weather Station Umbrella Style: 56mb,13.01
4501,Barbara's High Fiber Original Cereal,15.66
4502,Quaker Whole Hearts Lightly Sweetened Oat Cereal,25
4503,Snorestop Extinguisher Throat Spray,34.54
4504,Ahold Vegetable & Fruit Juice Peach Mango Light,37
4505,President Goat Cheese Fresh,1.99
4506,Beech-nut Baby Cereal Oat & Quinoa Stage 2,2.75
4507,Ahold Potato Hot Dog Rolls - 8 Ct,3.99
4508,Lean On Me Gluten Free Chocolate Mousse,4.99
4509,General Mills Fiber One Oats & Chocolate Chewy Bars,5.99
4510,Mccormick Gourmet Collection Madagascar Vanilla Beans - 2 Ct,6.99
4511,Nestle Rich Milk Chocolate Hot Cocoa Mix - 10 Ct,7.99
4512,Suave Professionals Weather Protection 365 Anti-frizz & Flyaway Cream Gel,9.99
4513,Ensure Clear Nutritional Drink Blueberry Pomegranate - 4 Ct,8.99
4514,Nicorette 2mg Cherry Stop Smoking Aid Lozenges - 72 Ct,12.99
4515,Velveeta Shreds Shredded Cheese Original,13.01
4516,Fiber One Original Bagels - 6 Ct,15.66
4517,Smartykat Bouncy Mouse Interactive Cat Toy,25
4518,Air Wick Car Air Freshener Vent Clip New Car & Ocean Drive Fragrance,34.54
4519,Dannon Fruit On The Bottom Strawberry Banana Lowfat Yogurt,37
4520,Burt's Bees Lip Shimmer Cherry,1.99
4521,Stouffer's Farmers' Harvest Macaroni & Cheese,2.75
4522,Schiff Super Calcium Dietary Supplement Softgels Plus Magnesium - 90 Ct,3.99
4523,Mccormick Perfect Pinch Mediterranean Herb Seasoning,4.99
4524,Oral-b Complete Deep Clean Soft Bristles Toothbrush 4 Count,5.99
4525,Kellogg's Special K Milk Chocolate Protein Shake - 4 Ct,6.99
4526,Country Crock Shedd's Spread Original Vegetable Oil Spread,7.99
4527,Arm & Hammer Pure Baking Soda,9.99
4528,Dr. Mcdougall's Chili Bean All Natural Soup,8.99
4529,Ahold Light Wheat Bread,12.99
4530,Chappaqua Crunch Original Granola Slightly Sweet,13.01
4531,Claussen Sandwich Slices Sweet Bread 'n Butter,15.66
4532,Chef Express Onion Vidalia Balsamic Roasted Halves - 4 Ct,25
4533,Ball Park Angus Beef Franks Bun Size,34.54
4534,Pedia Care Children's Bubble Gum Flavor Allergy Oral Solution Antihistamine,37
4535,Corelle Plate Bandhani,1.99
4536,Yumearth Organics Gummy Bears,2.75
4537,Meow Mix Cat Food Hairball Control,3.99
4538,Jms Microfiber Trouser Socks Plus Size Black,4.99
4539,Reach Kids Suction Cup Toothbrush Youth Soft Ages 3+ Barbie,5.99
4540,Bounty Designer Dispenser Quilted Napkins - 50 Ct,6.99
4541,Laundry Liq Lavender Fiel,7.99
4542,Jyoti Natural Foods Basmati Supreme Rice,9.99
4543,Walgreens Select Milk Chocolate Topped Butter Cookies,8.99
4544,Marco Polo Caponata Eggplant Appetizer,12.99
4545,Exederm Eczema & Dermatitis Flare Control Cream,13.01
4546,Corelle Plate City Block,15.66
4547,Amy's Macaroni & Cheese,25
4548,Javana Coffee Organic Breakfast Blend Ground Coffee,34.54
4549,Nescafe Tasters Choice French Roast Instant Coffee,37
4550,Peppers Bell Orange Organic,1.99
4551,Go Veggie Pasteurized Process Cheese Food Alternative American Flavor Slices - 12 Ct,2.75
4552,Raid Flying Insect Killer 7 Spray Outdoor Fresh Scent,3.99
4553,Affy Tapple Caramel Corn Homemade,4.99
4554,Rosenberger's Dairies Tea Green With Ginseng & Honey,5.99
4555,Master Of Mixes Mango Daiquiri/margarita Mixer,6.99
4556,Quaker Chewy Dipps Caramel Nut Chocolatey Covered Granola Bars - 6 Ct,7.99
4557,Lund's Swedish Pancake Mix,9.99
4558,Organicgirl Baby Spinach,8.99
4559,Green Edition Biodegradable Easter Grass,12.99
4560,Safety 1st Audio Monitor Crystal Clear,13.01
4561,Arganics Extra Virgin Olive Oil Conditioning Hair Spray Oil Sheen,15.66
4562,The Allens Baby Butter Beans,25
4563,Eternal Naturally Alkaline Spring Water,34.54
4564,Lipton Kosher Recipe Secrets Ranch Soup & Dip Mix - 2 Ct,37
4565,Frank's Redhot Wings Sauce Buffalo,1.99
4566,Angie's Boom Chicka Pop White Cheddar Popcorn,2.75
4567,Green Mountain Coffee Dark Magic Dark Roast Coffee K-cup - 12 Ct,3.99
4568,Ziploc Sandwich Bags - 50 Ct,4.99
4569,Careone Children's Allergy Medication Anthistamine Liquid Medication Cherry,5.99
4570,Profoot Heel Rescue Foot Cream Fragrance-free,6.99
4571,Uncle Ben's Ready Rice Brown Basmati,7.99
4572,Ziploc Smart Snap Medium Square Containers & Lids - 4 Ct,9.99
4573,Eas Advantedge Carb Control Strawberry Cream Shakes,8.99
4575,"Ge Led Book Light, Black Clip On Battery Operated",12.99
4576,Gerber 2nd Foods Ham & Ham Gravy,13.01
4577,Brownberry Country White Bread,15.66
4578,Weight Watchers Smart Ones Classic Favorite Ravioli Florentine,25
4579,Burt's Bees Lip Shimmer Guava,34.54
4580,Dove Silky Smooth Promises Cookies & Creme,37
4581,Mccormick Meat Marinade Seasoning Mix,1.99
4582,Companion Gourmet Food For Cats Grilled Turkey Dinner In Gravy,2.75
4583,Eveready Bright White Flashlight Keychain Led,3.99
4584,Bob's Red Mill All Natural 100% Stone Ground Whole Wheat Flour,4.99
4585,Cottontails Training Pants For Girls Size 4t-5t - 38+ Lb,5.99
4586,Stonyfield Organic Chocolate On The Bottom Fat Free Nonfat Yogurt Vanilla Over Chocolate,6.99
4587,Olbas Inhaler,7.99
4588,Durex Premium Lubricated Latex Condoms Performax Intense - 3 Ct,9.99
4589,Edge Face & Body Shave Cream Non- Foaming Renew,8.99
4590,Ahold Cooking Spray Olive Oil,12.99
4591,Contadina Tomato Paste With Roasted Garlic,13.01
4592,International Collection Virgin Flax-seed Oil,15.66
4593,T.g.i. Friday's Loaded! Potato Skins Cheddar & Bacon,25
4594,Friendly's Original Fudge Sundae Ice Cream Cup,34.54
4595,Nature's Promise Naturals Boneless Skinless Chicken Breasts With Rib Meat,37
4596,Chobani Greek Yogurt Champions Tubes Rockin Blueberry - 8 Ct,1.99
4597,Sapore Fine Gourmet Pasta Square Ravioli Porcini Mushroom - 36 Ct,2.75
4598,Nutrisca Premium Dog Food Salmon And Chickpea Recipe,3.99
4599,Hawaiian Kettle Style Potato Chips Sweet Maui Onion Flavored,4.99
4600,Blue Bell Ice Cream Buttered Pecan Flavor,5.99
4601,Guaranteed Value Soap Pads - 8 Ct,6.99
4602,Del Monte Orchard Select Sliced Cling Peaches,7.99
4603,Kellogg's Special K Cereal Vanilla Almond,9.99
4604,Frontier Harissa Seasoning,8.99
4605,Bumble Bee Superfresh Salmon With Garlicky Black Pepper & Extra Virgin Olive Oil,12.99
4606,Lifestyle Foods Sides Four Grain Salad With Roasted Garlic,13.01
4607,Celestial Seasonings Wellness Tea Laxatea - 20 Ct,15.66
4608,Krakus Honey Polish Ham,25
4609,Cherry Berry Crunch Dried Fruit,34.54
4610,Oneida Professional Series 16" Pizza Pan,37
4611,Wet N Wild Coverall Cream Foundation 815 Fair,1.99
4612,Mott's Original Fruit Flavored Snacks Assorted Fruit - 10 Ct,2.75
4613,Dr. Brown's Natural Flow Baby Bottle 8oz - 3 Ct,3.99
4614,Alberto Vo5 Herbal Escapes Clarifying Conditioner Kiwi Lime Squeeze,4.99
4615,Smart Living Instant-read Thermometer,5.99
4616,Tropical Grove Mango Flavored Juice Drink,6.99
4617,Campbell's Select Harvest Savory Chicken With Vegetables Soup,7.99
4618,Ahold Premium Bath Tissue Double Roll - 6 Ct,9.99
4619,Cento Capers Nonpareil,8.99
4620,Smart Living 9in Pie Pan,12.99
4621,Blue Diamond Low Sodium Lightly Salted Sea Salt Almonds,13.01
4622,Pepperidge Farm Bagels Plain - 6 Ct,15.66
4623,Ahold Salad Potato & Egg,25
4624,King Oscar Sardines In Pure Spring Water,34.54
4625,"Freshpet Select Slice & Serve Chicken, Vegetable & Rice Recipe Dog Food",37
4626,Haagen-dazs Ice Cream Pineapple Coconut,1.99
4627,Capzasin Arthritis Pain Relief Topical Analgesic Liquid No-mess Applicator,2.75
4628,Coast Deodorant Soap Bars - 8 Ct,3.99
4629,Nature's Promise Organics Crunchy Peanut Butter,4.99
4630,Nature's Promise Organics Crunchy Peanut Butter,5.99
4631,Chip Kettle Sltd Orgnl,6.99
4632,Pampers Sensitive Wipes 5x Box 320 Count,7.99
4633,Musco Family Olive Co. Pearls Fresh Cured Green Ripe Medium Pitted California Natural Style Olives,9.99
4634,Finagle A Bagel Onion Bagels - 6 Ct,8.99
4635,Wish-bone Light Buffalo Ranch Salad Dressing,12.99
4636,Chex Mix Muddy Buddies Snack Brownie Supreme,13.01
4637,Dove Advanced Hair Series Oxygen Moisture Conditioner,15.66
4638,Enzymatic Therapy Probiotic Pearls Complete Digestive Health - 30 Ct,25
4639,Giant Natural Lemon Flavor Iced Tea Mix,34.54
4640,Aveeno Baby Wash & Shampoo Lightly Scented,37
4641,Food For Life Genesis 1:29 Sprouted Whole Grain & Seed English Muffins - 6 Ct,1.99
4642,"Emergen-c 1,000mg Vitamin C Dietary Supplement Packets Tangerine - 10 Ct",2.75
4643,Dippin' Stix Apples Sliced & Strawbery Fruit Dip,3.99
4644,All Dryer Sheets For Sensitive Skin - 80 Ct,4.99
4645,Ahold Hamburger Rolls - 16 Ct,5.99
4646,Ragu Cheese Creation Sauce Creamy Tomato,6.99
4647,Centrum Women Multivitamin/multimineral Supplement Tablets - 120 Ct,7.99
4648,Culturelle Kids! Probiotic Chewables Tablets Natural Bursting Berry Flavor - 30 Ct,9.99
4649,Roman Meal Round Top Bread,8.99
4650,Glaceau Vitaminwater Xxx Acai-blueberry-pomegranate Nutrient Enhanced Water Beverage - 4 Pk,12.99
4651,Cherrybrook Kitchen All Natural Chocolate Chip Cookie Mix,13.01
4652,Brownberry Dutch Country Bread Premium Potato Smooth Texture,15.66
4653,Smart Living 10 Inch Nonstick Skillet,25
4654,Ahold Tomato Ketchup,34.54
4655,Starbucks Natural Fusions Caramel Flavored Ground Coffee,37
4656,Palmolive Ultra Soft Touch With Vitamin E Concentrated Dish Liquid,1.99
4657,Del Monte Fruit Tray With Naturally Fresh Caramel Dip,2.75
4658,Xenergy Blu Pom Premium Energy Drink,3.99
4659,Carefree Acti-fresh Body Shape Pantiliners Extra Long - 36 Ct,4.99
4660,Foco Roasted Coconut Juice,5.99
4661,World Harbors Mont St Michel Honey Dijon Marinade,6.99
4662,Golden Blossom Honey Genuine Natural Pure,7.99
4663,Clammy Mary Bloody Mary Mix Premium,9.99
4664,Velveeta Cheese 2% Milk,8.99
4665,Fresco Dog Dish 7" Red,12.99
4666,Wardley Pond Pellets,13.01
4667,Axe Cease Fire Control Cream Peace,15.66
4668,General Mills Fiber One Honey Squares Cereal,25
4669,Garden Lites Pizza Souffle,34.54
4670,Duncan Hines Whipped Frosting Chocolate,37
4671,Careone Fruit Smoothers Pectin Throat Drops Berry - 25 Ct,1.99
4672,Osteo Bi-flex Double Strength Joint Care Dietary Supplement With 5-loxin Advanced - 50 Ct,2.75
4673,Campbell's Kettle Style Roasted Chicken & Chardonnay,3.99
4674,Cole's Garlic Bread,4.99
4675,Brownie Brittle Tofe Crun,5.99
4676,Victoria Vegan Vodka Sauce,6.99
4677,General Mills Chex Mix Cheddar Snack,7.99
4678,Yes To Grapefruit Correct & Repair Brightening Facial Towelettes - 40 Ct,9.99
4679,Apple & Eve Water Fruits Naturally Flavored Water Beverage Fruit Punch Frenzy - 8 Ct,8.99
4680,Tombstone Original Pizza Extra Cheese,12.99
4681,Blue Bunny Snack Size Sweet Freedoom No Sugar Added Vanilla Cones - 6 Ct,13.01
4682,Pillsbury Grands! Original Flaky Layers Big Biscuits - 8 Ct,15.66
4683,Aidells Chicken Meatballs Spicy Mango & Jalapeno,25
4684,Pepperidge Farm Stone Baked Artisan Rolls Ciabatta Sourdough - 8 Ct,34.54
4685,Pillsbury Grands! Homestyle Blueberry Biscuits - 8 Ct,37
4686,Good To Go Men's Travel Kit,1.99
4687,Vo-toys Kitty Delights Four Mice Cat Toy,2.75
4688,Eden Selected Toasted Sesame Oil,3.99
4689,Edwards Georgia Pecan Pie,4.99
4690,Bigelow Herbal Tea Cozy Chamomile  - 20 Ct,5.99
4691,Betty Crocker Super Moist Carrot Cake Mix,6.99
4692,Air Wick Winter Luxury Edition Vanilla & Soft Cashmere Scented Candle,7.99
4693,Soy Vay Teriyaki Veri Veri,9.99
4694,Nature's Bounty Optimal Solutions Vegetarian Dha 200mg Natural Omega-3 Dietary Supplement Softgels - 30 Ct,8.99
4695,Utz Kettle Classics Old English Style Crunchy Potato Chips Salt & Malt Vinegar Flavored,12.99
4696,Cottontails Fork And Spoon Sets - 4 Pk,13.01
4697,Di Bruno Bros. All Natural Crostini Artisan Crackers Black Olive,15.66
4698,Band-aid Adhesive Assorted Bandages Flexible Fabric - 100 Ct,25
4699,Grecian Formula 16 Liquid With Conditioner,34.54
4700,Blue Dragon Stir Fry Sauce Szechuan Pepper,37
4701,Fritos Lightly Salted Corn Chips,1.99
4702,Barry's Tea Bags Irish Breakfast - 40 Ct,2.75
4703,Nature's Promise Organic Almonds Raw Organic,3.99
4704,"Nature's Way Cayenne 40,000 H.u. 450mg Capsules - 100 Ct",4.99
4705,Kellogg's Special K Protein Meal Bar Cranberry Walnut,5.99
4706,Green River Diet Soda,6.99
4707,Ice Breakers Ice Cubes Raspberry Sorbet Flavor Sugar Free Gum - 4 Ct,7.99
4708,Roland All Natural Gluten Free Mediterranean Quinoa,9.99
4709,Sally Hansen Hard As Nails Xtreme Wear Nail Color 425 Pink Satin,8.99
4710,Thomas' Bagels Cinnamon Swirl - 6 Ct,12.99
4711,O-cedar Stand-up Dust Pan,13.01
4712,Ahold French Style Green Beans - 4 Pk,15.66
4713,Baycliff Company Sushi Chef Mirin Sweetened Sake,25
4714,Gefen Instant Noodle Soup Chicken Flavor,34.54
4715,Hunt's 100% Natural Tomatoes Diced Rosemary & Oregano,37
4716,Mrs. Meyer's Clean Day Countertop Spray Geranium Scent,1.99
4717,Ahold Pork Sausage Links Original - 14 Links,2.75
4718,Beef Bones (for Soups & Stocks)  1-2 Ct,3.99
4719,Beef Bones (for Soups & Stocks)  1-2 Ct,4.99
4720,Hefty Onezip Fresh Extend 1.25 Gallon Fruit & Veggie Bags - 12 Ct,5.99
4721,Ahold Pasta Sauce Pumpkin,6.99
4722,Huggies Snug & Dry Disney Baby Leak Lock Diapers Size 5 (over 27 Lb) - 120 Ct,7.99
4723,Careone Shower Cap,9.99
4724,Larabar Uber Apple Turnover Sweet & Salty Fruit & Nut Bar Gluten Free - 15 Ct,8.99
4725,Simply Potatoes Diner's Choice Garlic Mashed Potatoes,12.99
4726,Kind Plus Fruit & Nut Bars Blueberry Pecan + Fiber - 12 Ct,13.01
4727,Gum Pbs Kids Dinosaur Train Suction Cup Base Ultrasoft Toothbrushes - 2 Ct,15.66
4728,Corelle Livingware Durable Vitrelle Glass Dinnerware Breathtaking Blue Beads - 16 Ct,25
4729,Celestial Seasonings Zinger Red Caffeine Free Herbal Tea - 20 Ct,34.54
4730,Smart Living Soft White 40 Watts Globe Light Bulb,37
4731,Tofutti Better Than Cream Cheese Herbs & Chives Milk Free,1.99
4732,Careone Astaxanthin 4mg - 40 Ct,2.75
4733,Dial For Men Soap Bars - 3 Ct,3.99
4734,Brylcreem Classic Hair Cream,4.99
4735,Progresso Traditional Chickarina Soup,5.99
4736,Revlon Colorburst 026 Rosegold Lipgloss,6.99
4737,Ghirardelli Chocolate Minis Dark Chocolate,7.99
4738,Popsicle Red Classics Ice Pops Cherry Raspberry Strawberry - 18 Ct,9.99
4739,Lifestyle Foods Salad Chef With Ranch,8.99
4740,All Free Clear Oxi-active Liquid Laundry Detergent 56 Loads,12.99
4741,Mt. Olive Kosher Dill Spears,13.01
4742,Ahold Chicken Breast Tenderloins,15.66
4743,Synergylabs Veterinary Formula Gloss & Glide,25
4744,Wet N Wild Coverall Cream Foundation 816 Fair/light,34.54
4745,Guaranteed Value Green Bell Peppers,37
4746,"Fisher-price Disney Poseable Figures Jake, Izzy & Cubby",1.99
4747,Huggies Natural Care Hypoallergenic Baby Wipes - 216 Ct,2.75
4748,Claritin-d Non-drowsy 24 Hour Indoor & Outdoor Allergy & Congestion Relief Extended Release Tablets - 15 Ct,3.99
4749,College Inn Chicken Broth,4.99
4750,Aquafina Flavor Splash Naturally Flavored Grape Water Beverage - 6 Pk,5.99
4751,Huggies Little Movers Diapers Step 4 Hi Count Junior 96,6.99
4752,Careone Fresh Scent Men's Body Wash,7.99
4753,Marie Callender's Chicken Pot Pie,9.99
4754,Polar Fancy Whole Smoked Oysters,8.99
4755,Ahold Preserves Apricot Sugar Free,12.99
4756,One Republic Artisan-style Flatbread Pocket Pitas White - 6 Ct,13.01
4757,Smart Living Paring Knives,15.66
4758,Cosmo's Whole Artichoke Hearts,25
4759,Careone Intense Clean Floss Icy Mint,34.54
4760,Ahold Steam Ready White Rice Long Grain,37
4761,Tuscan Dairy Farms Ultra-pasteurized Light Cream,1.99
4762,Farmland Naturally Hickory Smoked Bacon Classic Cut,2.75
4763,Angel Food Cake Pan 9 1/2 In. Set Of 2 - 2 Ct,3.99
4764,Kraft South Beach Living Chocolate Cereal Bars,4.99
4765,Tender Bison New York Strip,5.99
4766,Seventh Generation Chlorine Free Bleach Free & Clear,6.99
4767,Perk Vent Trap Air Freshener Clean Laundry,7.99
4768,Streit's Egg Matzos,9.99
4769,Kingsford Charcoal Briquets With Hickory Flavor,8.99
4770,Sunkist Orange Soda - 6 Ct,12.99
4771,Dole Fruit Crisp Apple Pear Bowls - 2 Ct,13.01
4772,Goody Doublewear 2 In 1 Headwrap Necklace,15.66
4773,Russell Stover Hollow Milk Chocolate Rabbit,25
4774,Tom's Of Maine Fluoride Toothpaste Natural Simply White Clean Mint,34.54
4775,"Dove Advanced Hair Series Oxygen Moisture Leave In Foam For Fine, Flat Hair",37
4776,Chilean Sea Bass Fillet,1.99
4777,Chilean Sea Bass Fillet,2.75
4778,Nature's Promise Organic Cashews Salted Organic,3.99
4779,Kraft Anything Dressing Creamy Poppyseed,4.99
4780,Wholesome Goodness Tortilla Chips Grilled Vegetable,5.99
4781,Bb Olive Oil With Shea Butter & Uv Protection Hair Strengthener,6.99
4782,Acadia Sparkling Spring Water,7.99
4783,Utz Kettle Classics Potato Chips Jalapeno Crunchy,9.99
4784,Jell-o Gelatin Dessert  Raspberry,8.99
4785,Skittles Original Bite Size Candies,12.99
4786,Palmer's Cocoa Butter Formula With Vitamin E Anti-aging Smoothing Lotion,13.01
4787,Method Fabric Softener Fresh Air,15.66
4788,Ahold Wheat Sandwich Bread,25
4789,Hostess Cupcakes Chocolate - 2 Ct,34.54
4790,Power Bar Pria 110 Calorie Plus Mint Chocolate Cookie Flavor Nutrition Bar,37
4791,Lay's Sour Cream & Onion Potato Chips,1.99
4792,Glutino Gluten Free Crackers Cheddar,2.75
4793,Silk Soy Milk Vanilla,3.99
4794,Weight Watchers Chocolate Creme Cake - 6 Ct,4.99
4795,Ahold Fingerling Potatoes,5.99
4796,Febreze Noticeables Decor Warmer And Cover,6.99
4797,Uncle Ben's Original Ready Rice,7.99
4798,Thinkthin High Protein Bar Cookies & Creme - 10 Ct,9.99
4799,Beech-nut Classics Stage 2 Sweet Carrots,8.99
4800,Smart Living Self-adhesive Price Marking Labels - 300 Ct,12.99
4801,Hi-c Poppin' Lemonade Fruit Juice Boxes - 10 Ct,13.01
4802,Whitman's Sampler All Milk Assortment,15.66
4803,Oral-b Pro-health For Me Crossaction Toothbrush 1 Count,25
4804,"Gerber 2nd Foods Organic Baby Food Fruit & Veggies Pears, Zucchini & Mangoes",34.54
4805,Rockstar Recovery Energy Drink Lemonade,37
4806,Nature's Promise Rustic Wheat,1.99
4807,Giant All Natural Chicken Livers,2.75
4808,Progresso Plain Panko Crispy Bread Crumbs,3.99
4809,Ahold Blueberry Muffins - 4 Ct,4.99
4810,Green's Ice Cream Mint Chocolate Chip,5.99
4811,Ahold 100% Colombian Ground Coffee Medium-dark Roast,6.99
4812,Belgioioso Fresh Mozzarella Cheese Sliced,7.99
4813,Stouffer's Simple Dishes Harvest Apples With Cinnamon,9.99
4814,Dole 100% Natural Raisins California Seedless,8.99
4815,Ivory Scented Body Wash Lavender,12.99
4816,Kellogg's Eggo Fiberplus Calcium Buttermilk Waffles - 8 Ct,13.01
4817,Ogx Leave-in Nourishing Coconut Milk,15.66
4818,Hudson Valley Fresh 2% Milk Reduced Fat,25
4819,Cento Pasta Sauce All Natural,34.54
4820,Birds Eye Recipe Ready Primavera Blend,37
4821,Season Brand Anchovies In Pure Olive Oil,1.99
4822,Eckrich Smoked Sausage - 2 Ct,2.75
4823,Merkts Cheese Spread Sharp Cheddar,3.99
4824,Ajax Green Apple Scent Triple Action Automatic Dishwasher Detergent - 20 Ct,4.99
4825,Jaume Serra Cristalino Rose Brut,5.99
4826,Belgioioso Mild Provolone Cheese,6.99
4827,Bolthouse Farms Protein Plus Protein Shake Blended Coffee Flavor,7.99
4828,Kellogg's Special K Pastry Crisps Berry Streusel - 5 Ct,9.99
4829,Secret Clinical Strength Clear Gel Antiperspirant Deodorant Ooh-la-la Lavender Scent,8.99
4830,Contac Cold + Flu Multi Symptom Maximum Strength,12.99
4831,Kellogg's Special K Protein Shake Strawberry Banana - 4 Ct,13.01
4832,Great Ideas For Kids No Drip Ice Cream Cup,15.66
4833,Nature's Promise Organics Chipotle Organic Salsa,25
4834,Oskri Coconut Bar Pineapple - 20 Ct,34.54
4835,Cerave Facial Moisturizing Lotion Am,37
4836,Rosa's Premium Horchata - Original Flavor,1.99
4837,Aura Cacia Clove Bud Essential Oil,2.75
4838,Ahold Biscuits Jumbo Flaky - 8 Ct,3.99
4839,Whitman's Basketball Themed Valentine's Day Assorted Chocolates Box,4.99
4840,Clorox Concentrated Bleach Fresh Meadow,5.99
4841,Lula B's Sauces Honey Hot Bbq,6.99
4842,Bolthouse Farms Coffee & Dairy Beverage Mocha Cappuccino,7.99
4843,Pop-secret Butter Microwave Popcorn - 6 Ct,9.99
4844,Rainbow Light Men's One Tablets - 150 Ct,8.99
4845,Bob's Red Mill Whole Grain Millet,12.99
4846,Nordic Creamery Goat Butter,13.01
4847,Careone Allergy Relief Non-drowsy 24 Hour Tablets 10 Mg - 10 Ct,15.66
4848,Smartykat Scratch Not Scratch Barrier Tape,25
4849,Weight Watchers Smart Ones Vegetable Fried Rice,34.54
4850,Country Choice Organic Sandwich Chocolate,37
4851,Smucker's Natural Fruit Spread Strawberry,1.99
4852,Tony's Pizzeria Style Crust  Pizza Supreme,2.75
4853,Revlon Colorstay Aqua Fair/light  Mineral Powder Makeup,3.99
4854,Smart Living Tough Hangers 10 Pack Full Size - 10 Ct,4.99
4855,Heinz Gravy Fat Free Roasted Turkey,5.99
4856,Axe Anarchy Shower Gel,6.99
4857,Jimmy Dean Fully Cooked Hearty Sausage Crumbles Turkey,7.99
4858,Joseph Drouhin 2012 Beaujolais Nouveau,9.99
4859,Twinlab Daily One Caps Multi Vitamin & Mineral Supplement Capsules - 180 Ct,8.99
4860,Axe Bodyspray Harmony,12.99
4861,Vita Coco Coconut Water With Acai & Pomegranate,13.01
4862,Palmer's Botanicals Cocoa Butter Massage Lotion For Stretch Marks,15.66
4863,Klondike 100 Calorie English Toffee And French Vanilla Ice Cream Bars - 8 Ct,25
4864,Pedigree Lentastix Small/medium Daily Oral Snack Food For Dogs  - 25 Ct,34.54
4865,Crystal Light Drink Mix Cherry Pomegranate - 5 Ct,37
4866,Johnson & Johnson Reach Dental Floss Waxed,1.99
4867,Powerade Strawberry Lemonade Ion4 20 Oz,2.75
4868,Farberware Professional Stainless Steel Salad Tong,3.99
4869,Post-it Notes Super Sticky - 3 Pk,4.99
4870,Home Profiles Photo Frame Antique Metal,5.99
4871,Lancaster Canning Company Amish Peanut Butter Cream,6.99
4872,Ahold Mandarin Orange Segments In Light Syrup,7.99
4873,Woodstock Organic Mayonnaise,9.99
4874,Canfield's Sparkling Seltzer Water Original 6 Ct,8.99
4875,Starbucks Refreshers Via Ready Brew Strawberry Lemonade - 6 Ct,12.99
4876,Gatorade Recover Protein Shake Peanut Butter Chocolate,13.01
4877,Bausch & Lomb Boston Cleaner,15.66
4878,Turtle Island Foods Tofurky Roast Beef Style Ultra Thin Deli Slices,25
4879,Tea Eco Cup Green Bberry,34.54
4880,Quaker Instant Oatmeal Lower Sugar Maple & Brown Sugar - 10 Ct,37
4881,Secret Fresh Effects Fresh Water Orchid Scent Antiperspirant Deodorant Twin Pack - 2 Ct,1.99
4882,Axe Fresh 24h Deodorant Stick Black Chill,2.75
4883,Fudgsicle The Original Fudge Pops - 18 Ct,3.99
4884,Kraft Deluxe Macaroni & Cheese Dinner Sharp Cheddar Cheese Sauce,4.99
4885,Ahold Dill Relish,5.99
4886,All Small & Mighty Free Clear Oxi-active Detergent,6.99
4887,Alvarado St. Bakery California Style Complete Protein Bread,7.99
4888,Nexcare First Aid 1 Inch 20 Yd Durable Cloth Tape - 2 Ct,9.99
4889,Cottontails Unscented Baby Wipes - 216 Ct,8.99
4890,5 Beta Sugarfree Gum - 15 Pieces,12.99
4891,Crisco Canola Oil With Omega-3 Dha,13.01
4892,Wonder Smart White Bread For Kids,15.66
4893,El Rio Ripe Chopped Olives,25
4894,Australian Gold Spray Gel Sunscreen With Instant Bronzer Spf 15,34.54
4895,Edmond Fallot Honey & Gingerbread Dijon Mustard,37
4896,Swiss Premium Vitamin D Milk,1.99
4897,Campbell's V8 Classic Potato Leak Soup,2.75
4898,Charlie Trotter's Citrus Cured Smoked Salmon,3.99
4899,Sani Professional Sani-hands For Kids Instant Sanitizing Wipes - 40 Ct,4.99
4900,Sun Cups Sunflower Butter Cups Milk Chocolate - 2 Ct,5.99
4901,Giant Parmesan Pasta & Sauce Mix,6.99
4902,Powell & Mahoney Cocktail Mixer Margarita,7.99
